MAE,RMSE,MASE,MAPE,fold,item_id,store_id,model,phase
3.142857142857143,3.760699023168052,1.4573732718894008,14.666452766850819,4,ITEM_008,STORE_01,naive,1
2.7142857142857144,3.7984959429452374,1.1486397686949665,15.0327948144901,4,ITEM_008,STORE_02,naive,1
1.1428571428571428,1.558387444947959,0.47966631908237745,11.726963512677798,4,ITEM_008,STORE_03,naive,1
2.857142857142857,3.7032803990902057,1.303854875283447,20.881814264167208,4,ITEM_009,STORE_01,naive,1
3.2857142857142856,3.779644730092272,1.4367191743617598,19.490107255716932,4,ITEM_009,STORE_02,naive,1
2.642857142857143,3.218251521733946,1.2072634416229253,14.43540586397729,4,ITEM_009,STORE_03,naive,1
6.857142857142857,7.653197277702214,2.8113063407181054,34.11907911778111,4,ITEM_010,STORE_01,naive,1
4.857142857142857,5.3452248382484875,2.2187544332529434,17.66758562643896,4,ITEM_010,STORE_02,naive,1
3.857142857142857,4.503966505838413,1.6770186335403727,23.190984527782405,4,ITEM_010,STORE_03,naive,1
3.4285714285714284,4.088310863215481,1.507553670818977,30.112179487179485,5,ITEM_001,STORE_01,naive,1
5.214285714285714,6.82955760960087,2.125168898169758,15.552731987100671,5,ITEM_001,STORE_02,naive,1
3.857142857142857,4.735881272643079,1.83011583011583,15.130162011073969,5,ITEM_001,STORE_03,naive,1
2.357142857142857,2.815771906346718,1.108418367346939,26.18532261389404,5,ITEM_002,STORE_01,naive,1
3.7857142857142856,4.496029994816062,1.6195203713254256,16.862226707448105,5,ITEM_002,STORE_02,naive,1
4.642857142857143,5.298247688757914,1.9544531844709465,15.811163858730811,5,ITEM_002,STORE_03,naive,1
3.857142857142857,5.41162769282166,1.6150933871781927,13.38938555007479,5,ITEM_003,STORE_01,naive,1
4.785714285714286,6.692212958783834,2.2639007698887936,13.317123979299863,5,ITEM_003,STORE_02,naive,1
2.2142857142857144,2.815771906346718,0.9845885821495579,16.197037089894234,5,ITEM_003,STORE_03,naive,1
4.071428571428571,4.698023900687242,1.7063281546040168,16.23422525678165,5,ITEM_004,STORE_01,naive,1
3.5714285714285716,4.59813626840888,1.6727837380011292,14.37561877969162,5,ITEM_004,STORE_02,naive,1
1.8571428571428572,2.32992949004287,0.794481691593605,17.39757266542981,5,ITEM_004,STORE_03,naive,1
2.142857142857143,2.903200204700225,0.9233766233766233,35.15997890997891,5,ITEM_005,STORE_01,naive,1
3.7142857142857144,4.105745103771404,1.6211523283346487,20.09387226430474,5,ITEM_005,STORE_02,naive,1
1.5,1.7525491637693282,0.6457765667574932,12.627769056340485,5,ITEM_005,STORE_03,naive,1
2.2857142857142856,2.9277002188455996,0.9089165867689357,12.462541715250694,5,ITEM_006,STORE_01,naive,1
2.642857142857143,3.1959796173138706,1.142987486965589,27.408781694495982,5,ITEM_006,STORE_02,naive,1
3.2857142857142856,4.0178174601214955,1.3893207595259336,25.867930809700994,5,ITEM_006,STORE_03,naive,1
2.7857142857142856,3.3058389901160385,1.175804605012085,25.258526487518086,5,ITEM_007,STORE_01,naive,1
3.9285714285714284,5.311712126450916,1.7684167684167684,14.920426321774519,5,ITEM_007,STORE_02,naive,1
3.7857142857142856,5.049752469181039,1.6402454949072864,17.46353926185859,5,ITEM_007,STORE_03,naive,1
3.0,4.44007721940573,1.3913894324853229,11.78939412022119,5,ITEM_008,STORE_01,naive,1
2.0714285714285716,2.7645717829090897,0.8750954927425516,12.851369259304857,5,ITEM_008,STORE_02,naive,1
2.357142857142857,2.939873661036668,0.9984680199157411,21.79074893360608,5,ITEM_008,STORE_03,naive,1
2.5,2.7902892835178013,1.1361457334611698,22.22735597735598,5,ITEM_009,STORE_01,naive,1
5.214285714285714,5.970163912561961,2.2550834202294054,33.09056078571779,5,ITEM_009,STORE_02,naive,1
5.785714285714286,6.617077473153407,2.6394885191805306,28.838013913699452,5,ITEM_009,STORE_03,naive,1
3.4285714285714284,4.391550328268399,1.390199193449835,16.166340096497972,5,ITEM_010,STORE_01,naive,1
3.7142857142857144,5.209880722517277,1.692857142857143,12.584299729281728,5,ITEM_010,STORE_02,naive,1
3.7857142857142856,4.728334046695819,1.6195203713254256,23.03215685734483,5,ITEM_010,STORE_03,naive,1
2.5714285714285716,3.0472470011002204,1.1387088410681878,25.872381586667302,6,ITEM_001,STORE_01,naive,1
3.7857142857142856,5.548487567410986,1.549856184084372,11.586454391076241,6,ITEM_001,STORE_02,naive,1
4.142857142857143,5.1269595556932455,1.9704817599554443,15.815162732639848,6,ITEM_001,STORE_03,naive,1
2.0714285714285716,2.49284690951645,0.9608908202064097,22.770800627943487,6,ITEM_002,STORE_01,naive,1
4.0,5.11300861947808,1.7092819614711032,16.025302834878946,6,ITEM_002,STORE_02,naive,1
4.928571428571429,6.766514190165737,2.069830341775264,14.770460682473836,6,ITEM_002,STORE_03,naive,1
3.4285714285714284,4.391550328268399,1.43003663003663,13.071729401913206,6,ITEM_003,STORE_01,naive,1
4.857142857142857,6.347102826149446,2.3012482662968097,13.92453398158838,6,ITEM_003,STORE_02,naive,1
2.2142857142857144,3.1052950170405937,0.9850240916786042,16.065000414881673,6,ITEM_003,STORE_03,naive,1
5.571428571428571,6.436503043467892,2.3099890763442166,24.964841830647647,6,ITEM_004,STORE_01,naive,1
2.7857142857142856,3.770183777256185,1.3033830982057253,11.59348014261159,6,ITEM_004,STORE_02,naive,1
2.7857142857142856,3.595632271043777,1.1872738615096694,19.72731400252409,6,ITEM_004,STORE_03,naive,1
2.642857142857143,3.24037034920393,1.1433637284701113,26.86813186813187,6,ITEM_005,STORE_01,naive,1
3.0714285714285716,3.8452196667699345,1.3217435122197028,14.55549441999022,6,ITEM_005,STORE_02,naive,1
2.9285714285714284,3.5355339059327378,1.268094815565978,25.197365659550535,6,ITEM_005,STORE_03,naive,1
3.642857142857143,4.605896841472431,1.4583382163365757,16.568301921288768,6,ITEM_006,STORE_01,naive,1
1.9285714285714286,2.1213203435596424,0.8350868297629611,24.166151309008452,6,ITEM_006,STORE_02,naive,1
3.142857142857143,4.0178174601214955,1.3325058954946007,19.32726200528058,6,ITEM_006,STORE_03,naive,1
3.5,4.0970372570571385,1.4648370497427101,28.506939489082345,6,ITEM_007,STORE_01,naive,1
3.642857142857143,4.399675312695569,1.6279434850863421,16.728633374586494,6,ITEM_007,STORE_02,naive,1
3.0,4.375255094603872,1.300177619893428,13.710032009937784,6,ITEM_007,STORE_03,naive,1
3.2142857142857144,4.28452364413395,1.5053468604332327,13.977154396378802,6,ITEM_008,STORE_01,naive,1
3.357142857142857,3.7129118338191502,1.4184291898577612,21.139993546825846,6,ITEM_008,STORE_02,naive,1
4.071428571428571,4.574775560458833,1.7157660991857884,34.50646575646576,6,ITEM_008,STORE_03,naive,1
2.642857142857143,3.575711717366808,1.2064679941200054,27.23031520300428,6,ITEM_009,STORE_01,naive,1
2.9285714285714284,3.4330328116279762,1.261379397301727,16.099997077983925,6,ITEM_009,STORE_02,naive,1
2.857142857142857,3.4434202266268428,1.2922017741294851,14.88390356142457,6,ITEM_009,STORE_03,naive,1
3.2142857142857144,4.464142854857069,1.3071428571428572,15.647266058920195,6,ITEM_010,STORE_01,naive,1
5.0,6.792853387410709,2.255083179297597,16.36510015982686,6,ITEM_010,STORE_02,naive,1
2.5,3.058944729337694,1.071115013169447,15.969694220468211,6,ITEM_010,STORE_03,naive,1
1.7857142857142858,2.1213203435596424,0.7905013857394809,21.791105719677148,7,ITEM_001,STORE_01,naive,1
4.142857142857143,5.843188953205018,1.707482993197279,12.58893497430493,7,ITEM_001,STORE_02,naive,1
4.428571428571429,6.094494002200441,2.093354856066721,15.451074068246742,7,ITEM_001,STORE_03,naive,1
3.357142857142857,4.026696625558687,1.5720948827292112,47.70158413015556,7,ITEM_002,STORE_01,naive,1
3.142857142857143,3.9821028185046727,1.3461725987323256,13.018505563750798,7,ITEM_002,STORE_02,naive,1
4.285714285714286,5.0426750270636544,1.8003586371787208,14.445409028012685,7,ITEM_002,STORE_03,naive,1
6.571428571428571,8.340948901139999,2.7331045094093973,22.788069020799703,7,ITEM_003,STORE_01,naive,1
3.7857142857142856,5.257647491307984,1.7877973390673296,11.214183222442486,7,ITEM_003,STORE_02,naive,1
3.0714285714285716,3.595632271043777,1.3644753476611884,19.1816605184584,7,ITEM_003,STORE_03,naive,1
3.9285714285714284,5.161671932897048,1.633921174103444,14.725865451550629,7,ITEM_004,STORE_01,naive,1
5.428571428571429,6.654751256486923,2.5660478880817865,21.142951549408867,7,ITEM_004,STORE_02,naive,1
2.9285714285714284,3.391164991562634,1.24905935186309,29.430112371288836,7,ITEM_004,STORE_03,naive,1
2.7142857142857144,3.1847852585154217,1.1675847716978822,29.69649398220827,7,ITEM_005,STORE_01,naive,1
2.857142857142857,3.5456210417116734,1.2237932715748414,15.44577816431123,7,ITEM_005,STORE_02,naive,1
5.0,5.631543812693436,2.1619293712316967,41.884348144852346,7,ITEM_005,STORE_03,naive,1
5.142857142857143,5.80640040940045,2.039268788083954,29.846411624770568,7,ITEM_006,STORE_01,naive,1
2.5714285714285716,3.1847852585154217,1.1118493909191585,37.09379905808477,7,ITEM_006,STORE_02,naive,1
3.4285714285714284,4.140393356054125,1.4427014728774996,20.655610729140136,7,ITEM_006,STORE_03,naive,1
2.642857142857143,2.988071523335984,1.0955526719358264,25.412382901878694,7,ITEM_007,STORE_01,naive,1
3.9285714285714284,4.77343841331532,1.7719163136952896,17.061139940339213,7,ITEM_007,STORE_02,naive,1
2.7857142857142856,4.06201920231798,1.2160248447204967,13.219222367540734,7,ITEM_007,STORE_03,naive,1
3.642857142857143,4.448113564840075,1.725202156334232,16.861436808805227,7,ITEM_008,STORE_01,naive,1
2.7142857142857144,3.4226138716316967,1.145981016460411,19.287873780354982,7,ITEM_008,STORE_02,naive,1
3.4285714285714284,4.0708019567928595,1.4475549681605189,50.5674087816945,7,ITEM_008,STORE_03,naive,1
