model,phase,item_id,store_id,fold,mae,rmse,mase,mape
lstm,1,FOODS_1_218,TX_2,1,7.644345964704241,9.286881572114112,0.6899256122028159,263.30940839602965
lstm,1,FOODS_2_197,CA_1,1,3.8934717178344727,4.721864737965582,0.3753550077974796,26.06689075521265
lstm,1,FOODS_2_197,CA_3,1,4.663433824266706,5.220938957230597,0.4352350127927027,50.13262604195688
lstm,1,FOODS_2_276,CA_3,1,3.9952616350991383,4.791656845908561,0.4002397189245281,53.87864913470949
lstm,1,FOODS_2_360,CA_3,1,6.832646210278783,8.515921836811735,0.5225695452948528,
lstm,1,FOODS_2_360,TX_3,1,10.522229814103671,12.766915228158703,0.9812901746224251,
lstm,1,FOODS_2_360,WI_2,1,57.2785155496427,91.1613709929641,2.904886083686466,
lstm,1,FOODS_3_007,WI_2,1,7.326920243246215,8.053983164971749,0.25669321592627364,
lstm,1,FOODS_3_030,TX_2,1,6.024014745439802,7.499120997699915,0.5282070721842289,40.54214526528011
lstm,1,FOODS_3_030,TX_3,1,8.052412850516182,9.65550974151127,0.6812787360044544,50.004560680289046
lstm,1,FOODS_3_080,CA_1,1,8.643014907836914,9.485196261303233,1.316725974848241,59.75067434347315
lstm,1,FOODS_3_080,TX_2,1,4.7479842730930875,5.6819333386813575,0.7707874837305126,30.722275299103735
lstm,1,FOODS_3_090,CA_1,1,10.316708973475865,14.69067905694518,0.3449463206268755,19.60863001593054
lstm,1,FOODS_3_090,CA_2,1,13.12058857509068,14.701183405952243,0.9242734606672571,48.135101144607276
lstm,1,FOODS_3_090,CA_3,1,20.916563851492747,24.50339008860415,0.39377310967141715,18.11552950794986
lstm,1,FOODS_3_090,CA_4,1,6.403457914079938,7.062702266949701,0.5218969045379757,26.42587387433345
lstm,1,FOODS_3_090,TX_1,1,13.839152199881417,18.41082446435364,0.5455377528320237,19.946908083590458
lstm,1,FOODS_3_090,TX_2,1,9.035070964268275,11.86530011274816,0.31546226194704374,17.55929717767475
lstm,1,FOODS_3_090,TX_3,1,17.194516590663365,19.70077485690946,0.6547293865445658,27.21042525909433
lstm,1,FOODS_3_090,WI_3,1,22.398518698556078,28.044145067049985,0.831071383547363,28.3646076098034
lstm,1,FOODS_3_099,TX_2,1,8.583417756216866,10.553413892204192,1.2263918384220316,69.94091979115377
lstm,1,FOODS_3_120,CA_1,1,25.46538816179548,25.854513452923378,1.494023248414689,
lstm,1,FOODS_3_120,CA_3,1,32.174285071236746,33.04593664564811,1.9949285387351092,
lstm,1,FOODS_3_120,WI_3,1,19.33942481449672,19.986603393442763,2.007473941881641,
lstm,1,FOODS_3_202,CA_3,1,11.555662427629743,12.204139459976417,1.0538272234095016,69.95668308074224
lstm,1,FOODS_3_202,TX_1,1,6.319216455732073,7.295321303126138,0.6491408879271917,35.91298572446123
lstm,1,FOODS_3_202,TX_2,1,4.370558466230121,4.947409940921923,0.4060381309471971,24.241242823227253
lstm,1,FOODS_3_202,TX_3,1,4.477482795715332,5.651701476428106,0.46699840282127003,16.28661220303501
lstm,1,FOODS_3_226,WI_1,1,4.938102177211216,6.638499369541479,0.5019454766621615,13.230162413448877
lstm,1,FOODS_3_226,WI_2,1,9.169416427612305,11.715371859694846,0.8765928007184369,21.528289083963777
lstm,1,FOODS_3_226,WI_3,1,7.105884552001953,9.021622875171001,0.5680901959035812,13.425871059918384
lstm,1,FOODS_3_234,CA_3,1,11.316679954528809,13.007515049756726,0.6070061316129944,
lstm,1,FOODS_3_234,WI_2,1,20.92297043119158,22.38101157609239,0.7117493662936359,
lstm,1,FOODS_3_234,WI_3,1,17.02541392190116,18.990677579915115,0.8284012714746608,
lstm,1,FOODS_3_252,CA_1,1,7.3891352244785855,9.626284513275571,0.623736286962325,25.612387056745224
lstm,1,FOODS_3_252,CA_2,1,6.797226224626813,8.131117082427393,0.7294142119418072,22.82599053682322
lstm,1,FOODS_3_252,CA_3,1,9.190028599330358,11.01237053315602,0.7216503876361994,35.29128233102562
lstm,1,FOODS_3_252,TX_1,1,9.79104369027274,10.827185555882822,0.9788399606100374,66.48058890249501
lstm,1,FOODS_3_252,TX_2,1,9.923045839582171,11.338528097578996,0.6026694835143419,21.038764216348476
lstm,1,FOODS_3_252,TX_3,1,11.066912514822823,12.525192606430796,0.7835094689209043,39.74028168918316
lstm,1,FOODS_3_252,WI_3,1,4.353994641985211,5.961834756647303,0.56799239427124,34.1407379898834
lstm,1,FOODS_3_281,CA_3,1,5.877188273838589,6.76664317658916,0.5065503583011375,49.81300176944981
lstm,1,FOODS_3_282,CA_3,1,19.626787458147323,24.9336908144509,2.4588279922186596,
lstm,1,FOODS_3_288,CA_3,1,6.646506445748465,7.883068889621631,0.6800820028236821,21.37102567659582
lstm,1,FOODS_3_318,CA_3,1,12.354717663356237,13.113220018931639,0.9560044477602272,72.41625204517908
lstm,1,FOODS_3_318,WI_3,1,8.124106407165527,10.430847471521899,0.5112610396648893,48.28057381121423
lstm,1,FOODS_3_319,CA_3,1,6.211488451276507,7.516966367146187,0.4450516808590545,48.16917501400946
lstm,1,FOODS_3_376,WI_2,1,15.630335944039484,17.267959212576603,1.1414720994404277,82.29585249374716
lstm,1,FOODS_3_377,TX_2,1,8.206003734043666,8.677689626517948,0.9083973991815577,29.480776276120785
lstm,1,FOODS_3_377,TX_3,1,4.945998736790249,6.820628116794314,0.4818951290556243,12.342183638867473
lstm,1,FOODS_3_412,WI_2,1,19.505753789629257,23.811515068819652,0.8526425850656217,
lstm,1,FOODS_3_462,WI_2,1,10.107577460152763,12.173613051789824,0.8221984565476934,57.8532219244679
lstm,1,FOODS_3_501,CA_3,1,13.396669932774135,14.569414632060527,1.2951653632907618,92.35564812998742
lstm,1,FOODS_3_541,CA_3,1,12.517975875309535,15.561825900231865,0.5881802646392331,
lstm,1,FOODS_3_547,WI_2,1,20.83937018258231,24.455616073836687,0.9444378279744351,
lstm,1,FOODS_3_555,CA_1,1,4.026981149400984,5.064172949016821,0.6103285112209303,25.91465672690092
lstm,1,FOODS_3_555,CA_3,1,5.350659915379116,6.088243095250152,0.609331334032653,19.995604384250505
lstm,1,FOODS_3_555,TX_1,1,6.002735819135394,7.069216199990703,0.5413957024421192,30.965186243681465
lstm,1,FOODS_3_555,TX_2,1,9.785279410226005,10.652402110344307,0.7263033197661535,23.96567799042675
lstm,1,FOODS_3_555,TX_3,1,9.613392421177455,11.113421009518861,0.7905104118880261,58.42085464425022
lstm,1,FOODS_3_555,WI_3,1,4.761551312037876,6.164849453393186,0.5034059560533533,21.968076859080593
lstm,1,FOODS_3_586,CA_1,1,5.8898147855486185,7.4893417209796,0.5278419273772874,19.19531281494243
lstm,1,FOODS_3_586,CA_2,1,4.967363357543945,6.2411616249728805,0.5703485872349012,14.840554193782523
lstm,1,FOODS_3_586,CA_3,1,7.50774301801409,9.56384493977671,0.5174765342150095,11.835464537425446
lstm,1,FOODS_3_586,TX_1,1,7.003045218331475,8.208408341093827,0.4928009694012911,16.72223131667861
lstm,1,FOODS_3_586,TX_2,1,12.067380632672991,14.568845904610082,0.6016139180962536,13.636783863021446
lstm,1,FOODS_3_586,TX_3,1,13.422118595668248,17.242157336793117,0.7793325236231352,21.45692686323444
lstm,1,FOODS_3_586,WI_3,1,5.118506022862026,6.328058611179514,0.45565116377230847,15.021103725493548
lstm,1,FOODS_3_587,CA_1,1,8.655639239719935,11.999028393030901,0.8974171418093094,255.38327858907346
lstm,1,FOODS_3_587,CA_3,1,9.612389155796595,11.549289249691528,0.7145595312200601,29.145126159472273
lstm,1,FOODS_3_587,TX_1,1,6.256687573024204,7.8355596185261485,0.6663863684715923,19.200514813616657
lstm,1,FOODS_3_587,TX_2,1,4.448196819850376,5.102265486913472,0.4623027688682227,13.198325240110767
lstm,1,FOODS_3_587,TX_3,1,10.092433384486608,11.968891075208825,1.3319853258242218,20.749426540778728
lstm,1,FOODS_3_587,WI_3,1,20.64019407544817,21.96032195719268,2.145384054001267,
lstm,1,FOODS_3_607,CA_3,1,6.576690946306501,7.84026568351404,0.5230495377508522,68.80027931447509
lstm,1,FOODS_3_635,CA_3,1,8.670805862971715,11.44869015627543,0.39567245155340197,31.891555045014847
lstm,1,FOODS_3_681,CA_3,1,23.013802119663783,24.875922797356836,1.4588543740923856,93.54409923356658
lstm,1,FOODS_3_681,WI_3,1,12.796766008649554,18.70409946869846,1.0558444272983116,21.98765734154425
lstm,1,FOODS_3_694,CA_3,1,4.598817825317383,5.305558472259807,0.6685315161126582,35.58299182311499
lstm,1,FOODS_3_694,TX_1,1,4.242765835353306,5.058827207547695,0.6500587336511026,20.472690465270297
lstm,1,FOODS_3_694,WI_1,1,2.886457443237304,3.42002462175546,0.43622083013000074,13.997541358042481
lstm,1,FOODS_3_694,WI_2,1,5.670087678091867,7.010712757702046,0.5950746891278588,12.928388786498898
lstm,1,FOODS_3_694,WI_3,1,8.098864691598076,9.861014486837428,0.677528633469585,18.570114574433955
lstm,1,FOODS_3_711,CA_3,1,15.678550311497279,27.30569485038102,0.9203956939704246,
lstm,1,FOODS_3_711,WI_2,1,18.98929718562535,22.34956008497882,0.8217227139822916,
lstm,1,FOODS_3_714,CA_1,1,5.207761151450021,6.28038568129443,0.5442699955583529,42.77720236816891
lstm,1,FOODS_3_714,CA_3,1,6.148728779384068,8.2198386985161,0.6873178918195488,28.805370140626867
lstm,1,FOODS_3_714,TX_1,1,3.427408354622977,4.343624968295668,0.4100661149510135,21.48298825610283
lstm,1,FOODS_3_714,TX_2,1,5.515044348580496,6.608111019627732,0.6463024431289963,24.64139897985181
lstm,1,FOODS_3_714,TX_3,1,5.123566899980816,5.66793893895702,0.6498816098036382,20.71369232085371
lstm,1,FOODS_3_714,WI_3,1,7.153144018990653,8.793252328904304,0.7048426712351183,36.1611630747734
lstm,1,FOODS_3_723,CA_3,1,7.791338375636509,10.004507201116303,0.6000568916244977,46.54981199460242
lstm,1,FOODS_3_723,WI_3,1,9.319214412144252,10.682365581941463,0.8431431583595976,34.48464692423311
lstm,1,FOODS_3_752,CA_3,1,6.895041874476841,8.23231679240372,0.3308376107436201,104.45295774726216
lstm,1,FOODS_3_804,CA_3,1,9.799937316349574,11.851920634868762,0.8401891603780945,
lstm,1,FOODS_3_808,CA_1,1,5.93784590278353,6.987230648300772,0.47592243725869554,
lstm,1,FOODS_3_808,CA_3,1,14.56445584978376,17.181915868482424,0.7429534194441311,67.41149672129426
