fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
5,ITEM_004,STORE_02,0.130268,0.04,25.0,True,
5,ITEM_004,STORE_03,0.121339,0.04,37.5,True,
5,ITEM_005,STORE_01,0.120727,0.04,43.0,True,
5,ITEM_005,STORE_02,0.118652,0.04,43.0,True,
5,ITEM_005,STORE_03,0.132337,0.04,22.2,True,
5,ITEM_006,STORE_01,0.131709,0.04,25.0,True,
5,ITEM_006,STORE_02,0.140683,0.04,22.3,True,
5,ITEM_006,STORE_03,0.140799,0.04,0.0,True,
5,ITEM_007,STORE_01,0.120275,0.04,28.4,True,
5,ITEM_007,STORE_02,0.127959,0.04,25.0,True,
5,ITEM_007,STORE_03,0.12013,0.04,25.0,True,
5,ITEM_008,STORE_01,0.151784,0.04,0.0,True,
5,ITEM_008,STORE_02,0.124036,0.04,25.0,True,
5,ITEM_008,STORE_03,0.127424,0.04,25.0,True,
5,ITEM_009,STORE_01,0.136301,0.04,33.2,True,
5,ITEM_009,STORE_02,0.168498,0.04,10.0,True,
5,ITEM_009,STORE_03,0.148573,0.04,22.2,True,
5,ITEM_010,STORE_01,0.129171,0.04,37.5,True,
5,ITEM_010,STORE_02,0.155248,0.04,20.0,True,
5,ITEM_010,STORE_03,0.134143,0.04,25.0,True,
6,ITEM_001,STORE_01,0.13832,0.04,22.3,True,
6,ITEM_001,STORE_02,0.140851,0.05,33.5,True,
6,ITEM_001,STORE_03,0.147406,0.04,22.2,True,
6,ITEM_002,STORE_01,0.130282,0.04,12.5,True,
6,ITEM_002,STORE_02,0.132351,0.04,11.2,True,
6,ITEM_002,STORE_03,0.145028,0.04,11.1,True,
6,ITEM_003,STORE_01,0.117071,0.04,0.0,True,
6,ITEM_003,STORE_02,0.13386,0.04,37.5,True,
6,ITEM_003,STORE_03,0.125461,0.04,22.3,True,
6,ITEM_004,STORE_01,0.14576,0.04,22.2,True,
6,ITEM_004,STORE_02,0.141042,0.04,22.3,True,
6,ITEM_004,STORE_03,0.115205,0.04,28.7,True,
6,ITEM_005,STORE_01,0.115474,0.04,25.0,True,
6,ITEM_005,STORE_02,0.123904,0.04,25.0,True,
6,ITEM_005,STORE_03,0.148271,0.04,19.9,True,
6,ITEM_006,STORE_01,0.131188,0.04,25.0,True,
6,ITEM_006,STORE_02,0.12557,0.04,25.0,True,
6,ITEM_006,STORE_03,0.132265,0.04,25.0,True,
6,ITEM_007,STORE_01,0.151603,0.04,19.9,True,
6,ITEM_007,STORE_02,0.122047,0.04,25.0,True,
6,ITEM_007,STORE_03,0.125562,0.04,37.5,True,
6,ITEM_008,STORE_01,0.141207,0.04,22.2,True,
6,ITEM_008,STORE_02,0.126363,0.04,25.0,True,
6,ITEM_008,STORE_03,0.156986,0.04,10.0,True,
6,ITEM_009,STORE_01,0.128083,0.04,25.0,True,
6,ITEM_009,STORE_02,0.141502,0.04,11.2,True,
6,ITEM_009,STORE_03,0.134657,0.04,25.0,True,
6,ITEM_010,STORE_01,0.118274,0.04,28.7,True,
6,ITEM_010,STORE_02,0.133708,0.04,25.0,True,
6,ITEM_010,STORE_03,0.130857,0.04,12.5,True,
7,ITEM_001,STORE_01,0.123096,0.06,25.0,True,
7,ITEM_001,STORE_02,0.138467,0.05,22.2,True,
7,ITEM_001,STORE_03,0.144691,0.04,20.0,True,
7,ITEM_002,STORE_01,0.119802,0.04,25.0,True,
7,ITEM_002,STORE_02,0.135551,0.04,22.2,True,
7,ITEM_002,STORE_03,0.118691,0.04,43.0,True,
7,ITEM_003,STORE_01,0.134966,0.04,25.0,True,
7,ITEM_003,STORE_02,0.134371,0.04,25.0,True,
7,ITEM_003,STORE_03,0.129034,0.04,22.2,True,
7,ITEM_004,STORE_01,0.132543,0.04,37.5,True,
7,ITEM_004,STORE_02,0.162876,0.04,30.0,True,
7,ITEM_004,STORE_03,0.126306,0.04,25.0,True,
7,ITEM_005,STORE_01,0.141397,0.04,22.2,True,
7,ITEM_005,STORE_02,0.132205,0.04,11.1,True,
7,ITEM_005,STORE_03,0.121205,0.04,0.0,True,
7,ITEM_006,STORE_01,0.139128,0.04,11.2,True,
7,ITEM_006,STORE_02,0.13215,0.04,22.2,True,
