model,phase,item_id,store_id,fold,mae,rmse,mase,mape
prophet,1,FOODS_1_218,TX_2,1,10.425210661296855,11.84257540169239,0.9409071594939041,292.2337848264024
prophet,1,FOODS_2_197,CA_1,1,11.56108564530645,12.476068355718931,1.114560912992825,64.07451110626127
prophet,1,FOODS_2_197,CA_3,1,4.124666585340515,5.125855731123634,0.3849522437082284,43.81295568378661
prophet,1,FOODS_2_276,CA_3,1,5.585576714074866,6.770877543128553,0.5595552577665517,52.50169141234849
prophet,1,FOODS_2_360,CA_3,1,7.83972980783251,8.418030249395013,0.5995925904593826,
prophet,1,FOODS_2_360,TX_3,1,11.415235794280507,12.384476147884389,1.0645708109236809,
prophet,1,FOODS_2_360,WI_2,1,59.1206032918612,90.35657551367797,2.998307761883804,
prophet,1,FOODS_3_007,WI_2,1,11.86767999452518,12.839848340640273,0.41577536567108503,
prophet,1,FOODS_3_030,TX_2,1,10.59736957535715,12.246796131818991,0.9292151153001461,58.40617689556057
prophet,1,FOODS_3_030,TX_3,1,14.255817352796507,16.319597223602997,1.2061211225901058,66.72258061736251
prophet,1,FOODS_3_080,CA_1,1,3.935183237597857,7.7138536739889325,0.5995081623698463,15.04397028720307
prophet,1,FOODS_3_080,TX_2,1,3.0177788942825443,3.841388021866085,0.4899060457215392,16.15954075742649
prophet,1,FOODS_3_090,CA_1,1,37.1434005634042,41.447387517662285,1.2419153620459027,73.21027408283346
prophet,1,FOODS_3_090,CA_2,1,10.347916405681005,12.580687868543665,0.7289539224735705,27.431946707945283
prophet,1,FOODS_3_090,CA_3,1,66.25413430530445,70.58337391159439,1.2472936128142078,60.527644560760585
prophet,1,FOODS_3_090,CA_4,1,13.796171604412468,15.790219365627513,1.1244204852171846,49.19785386343605
prophet,1,FOODS_3_090,TX_1,1,37.03147157478916,40.37814392878094,1.4597762561746046,60.147577223626115
prophet,1,FOODS_3_090,TX_2,1,34.80125378876591,36.3307578964249,1.2150964040254593,58.61192429625526
prophet,1,FOODS_3_090,TX_3,1,29.11784465687143,32.95320642763406,1.1087435037310283,43.08660695571634
prophet,1,FOODS_3_090,WI_3,1,32.288493819387284,40.488022669337674,1.1980275835325007,32.36117351184028
prophet,1,FOODS_3_099,TX_2,1,8.919836590448279,10.829576250231646,1.274459091387091,43.818824738325446
prophet,1,FOODS_3_120,CA_1,1,51.41041192932837,52.93800296914684,3.0161861325257306,
prophet,1,FOODS_3_120,CA_3,1,90.33620172827239,92.2224515962922,5.601189475062211,
prophet,1,FOODS_3_120,WI_3,1,34.795792698157925,36.50083497358896,3.611878212443378,
prophet,1,FOODS_3_202,CA_3,1,9.351106620483844,9.886809769230846,0.8527811181216729,56.89894179556353
prophet,1,FOODS_3_202,TX_1,1,5.191938794896302,6.487118435833178,0.5333414012627257,29.61571568865417
prophet,1,FOODS_3_202,TX_2,1,5.0080188823317044,6.050917369329574,0.46526013607689143,27.434210733819743
prophet,1,FOODS_3_202,TX_3,1,6.851535218773284,7.859574533329882,0.7146104519045106,21.682814907512824
prophet,1,FOODS_3_226,WI_1,1,5.563136096167531,6.914555533472102,0.5654785784737012,13.262590196455282
prophet,1,FOODS_3_226,WI_2,1,8.898831800892859,11.564520284825045,0.8507250110243095,17.39071429356608
prophet,1,FOODS_3_226,WI_3,1,7.273810291032315,9.499296131247354,0.5815152614650722,12.99762481793662
prophet,1,FOODS_3_234,CA_3,1,6.569354143792741,7.400228963550529,0.3523682088776946,
prophet,1,FOODS_3_234,WI_2,1,25.94751750406726,26.08173030820236,0.882672429383208,
prophet,1,FOODS_3_234,WI_3,1,17.18679487394407,19.397561033935677,0.8362535437587528,
prophet,1,FOODS_3_252,CA_1,1,7.389254224573877,9.039032457845567,0.6237463320725213,22.381884148204755
prophet,1,FOODS_3_252,CA_2,1,8.332656781075247,9.79325297305916,0.8941821381975931,29.030986165777357
prophet,1,FOODS_3_252,CA_3,1,9.886208793679575,12.390487040753067,0.7763181943450235,37.43081673704799
prophet,1,FOODS_3_252,TX_1,1,9.360077724063188,10.501377020264364,0.9357550022814455,66.54474742781818
prophet,1,FOODS_3_252,TX_2,1,7.931128146824995,8.760085147858025,0.48169170849404686,15.40002399610636
prophet,1,FOODS_3_252,TX_3,1,12.60450705317982,13.751613170854572,0.892367280758686,43.348687244887174
