fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
1,FOODS_1_218,TX_2,0.318774,0.04,25.0,True,
1,FOODS_3_752,CA_3,0.23793,0.07,39.9,True,
1,FOODS_3_202,TX_2,0.32501,0.04,30.0,True,
1,FOODS_3_120,WI_3,0.26671,0.04,29.5,True,
1,FOODS_3_714,TX_1,0.256338,0.04,31.2,True,
1,HOUSEHOLD_1_118,CA_3,0.244819,0.04,31.2,True,
1,FOODS_3_030,TX_2,0.266644,0.07,35.2,True,
1,FOODS_2_197,CA_3,0.241795,0.04,25.0,True,
1,FOODS_3_234,WI_3,0.206241,0.04,38.5,True,
1,FOODS_3_376,WI_2,0.228416,0.04,33.4,True,
1,FOODS_3_694,CA_3,0.228375,0.04,39.9,True,
1,FOODS_3_711,WI_2,0.245764,0.04,37.5,True,
1,FOODS_3_234,CA_3,0.267924,0.07,35.4,True,
1,FOODS_3_282,CA_3,0.321162,0.04,23.8,True,
1,FOODS_3_202,TX_3,0.254205,0.04,31.2,True,
1,FOODS_3_587,WI_3,0.221449,0.04,39.9,True,
1,FOODS_3_694,WI_1,0.298484,0.04,31.6,True,
1,FOODS_3_547,WI_2,0.270855,0.07,29.5,True,
1,FOODS_3_288,CA_3,0.446203,0.04,50.1,True,
1,FOODS_2_197,CA_1,0.222505,0.04,26.6,True,
1,FOODS_3_714,TX_3,0.247751,0.04,31.2,True,
1,FOODS_3_723,WI_3,0.294724,0.04,26.3,True,
1,FOODS_3_587,TX_3,0.260231,0.07,31.2,True,
1,FOODS_3_080,TX_2,0.261337,0.04,35.4,True,
1,FOODS_3_501,CA_3,0.364357,0.04,20.8,True,
1,FOODS_2_360,CA_3,0.349392,0.04,27.3,True,
1,FOODS_3_412,WI_2,0.263503,0.04,29.4,True,
1,FOODS_3_080,CA_1,0.216489,0.07,35.8,True,
1,FOODS_2_360,TX_3,0.27073,0.04,22.2,True,
1,FOODS_2_276,CA_3,0.255543,0.04,31.2,True,
1,FOODS_3_202,TX_1,0.294775,0.04,31.7,True,
1,FOODS_3_462,WI_2,0.223173,0.04,35.7,True,
1,FOODS_3_555,CA_1,0.239554,0.07,33.4,True,
1,FOODS_3_099,TX_2,0.237971,0.04,33.2,True,
1,FOODS_3_252,WI_3,0.316628,0.04,23.8,True,
1,FOODS_3_711,CA_3,0.253489,0.04,31.2,True,
1,FOODS_3_804,CA_3,0.310503,0.04,25.0,True,
1,HOUSEHOLD_1_459,CA_3,0.232321,0.07,33.2,True,
1,HOUSEHOLD_1_334,CA_3,0.324322,0.04,23.8,True,
1,FOODS_3_694,TX_1,0.273016,0.04,27.8,True,
2,FOODS_3_090,CA_3,0.37432,0.04,20.8,True,
2,FOODS_3_586,TX_2,0.336367,0.04,28.6,True,
2,FOODS_3_586,TX_3,0.228237,0.07,43.0,True,
2,FOODS_3_586,CA_3,0.272317,0.04,27.7,True,
2,FOODS_3_090,CA_1,0.295706,0.04,26.3,True,
2,FOODS_3_090,WI_3,0.280212,0.04,27.8,True,
2,FOODS_3_090,TX_2,0.334335,0.04,27.3,True,
2,FOODS_3_090,TX_3,0.326574,0.07,23.8,True,
2,FOODS_3_252,TX_2,0.277343,0.04,41.3,True,
2,FOODS_3_586,TX_1,0.301778,0.04,26.3,True,
2,FOODS_3_226,WI_3,0.298295,0.04,26.3,True,
2,FOODS_3_555,TX_2,0.301929,0.04,25.0,True,
2,FOODS_3_090,TX_1,0.339788,0.07,22.7,True,
2,FOODS_3_120,CA_3,0.390517,0.04,24.0,True,
2,FOODS_3_586,CA_1,0.276902,0.04,33.4,True,
2,FOODS_3_252,TX_3,0.238424,0.04,33.4,True,
2,FOODS_3_586,WI_3,0.273362,0.04,27.8,True,
2,FOODS_3_694,WI_3,0.255103,0.07,43.8,True,
2,FOODS_3_252,CA_3,0.235049,0.04,33.2,True,
2,FOODS_3_541,CA_3,0.242396,0.04,31.2,True,
2,FOODS_3_635,CA_3,0.268159,0.04,35.4,True,
2,FOODS_3_226,WI_1,0.271392,0.04,33.2,True,
2,FOODS_3_555,TX_3,0.241386,0.07,40.1,True,
2,FOODS_3_252,CA_1,0.260583,0.04,25.0,True,
2,FOODS_3_377,TX_3,0.241393,0.04,31.2,True,
2,FOODS_3_808,CA_3,0.318515,0.04,10.0,True,
2,FOODS_3_587,CA_3,0.302135,0.04,26.3,True,
2,FOODS_3_226,WI_2,0.325554,0.07,23.8,True,
2,FOODS_3_555,TX_1,0.288975,0.04,33.2,True,
2,FOODS_3_586,CA_2,0.251776,0.04,31.2,True,
2,FOODS_3_377,TX_2,0.275237,0.04,38.8,True,
2,FOODS_3_120,CA_1,0.26899,0.04,29.5,True,
2,FOODS_3_694,WI_2,0.314894,0.07,23.8,True,
2,FOODS_3_555,CA_3,0.279959,0.04,27.7,True,
2,FOODS_3_555,WI_3,0.321843,0.04,15.0,True,
2,FOODS_3_252,CA_2,0.237833,0.04,33.4,True,
2,FOODS_3_090,CA_2,0.278224,0.04,27.8,True,
2,FOODS_3_252,TX_1,0.324924,0.07,28.6,True,
2,FOODS_3_681,CA_3,0.252688,0.04,37.5,True,
2,FOODS_3_318,WI_3,0.279054,0.04,33.2,True,
2,FOODS_3_714,WI_3,0.239725,0.04,40.1,True,
2,FOODS_3_714,CA_1,0.220067,0.04,21.5,True,
2,FOODS_3_007,WI_2,0.245542,0.07,31.2,True,
2,FOODS_3_090,CA_4,0.292069,0.04,26.3,True,
2,FOODS_3_714,CA_3,0.21868,0.04,35.7,True,
2,FOODS_3_587,CA_1,0.310142,0.04,30.0,True,
2,FOODS_3_202,CA_3,0.316574,0.04,20.0,True,
2,FOODS_3_234,WI_2,0.248602,0.07,26.7,True,
2,FOODS_3_587,TX_2,0.354787,0.04,27.3,True,
2,FOODS_2_360,WI_2,0.23764,0.04,31.2,True,
2,FOODS_3_681,WI_3,0.328985,0.04,19.0,True,
2,FOODS_3_607,CA_3,0.37506,0.04,25.0,True,
2,FOODS_3_587,TX_1,0.410185,0.07,19.2,True,
2,FOODS_3_030,TX_3,0.30192,0.04,25.0,True,
2,FOODS_3_281,CA_3,0.35548,0.04,21.7,True,
2,FOODS_3_319,CA_3,0.300537,0.04,21.0,True,
2,FOODS_3_714,TX_2,0.227139,0.04,33.4,True,
2,FOODS_3_808,CA_1,0.480576,0.07,12.9,True,
2,FOODS_3_723,CA_3,0.295529,0.04,26.3,True,
2,FOODS_3_318,CA_3,0.382037,0.04,25.0,True,
2,FOODS_1_218,TX_2,0.267492,0.04,29.4,True,
2,FOODS_3_752,CA_3,0.217532,0.04,35.7,True,
2,FOODS_3_202,TX_2,0.249117,0.07,31.2,True,
2,FOODS_3_120,WI_3,0.413939,0.04,18.5,True,
2,FOODS_3_714,TX_1,0.232423,0.04,40.1,True,
2,HOUSEHOLD_1_118,CA_3,0.342869,0.04,63.6,True,
2,FOODS_3_030,TX_2,0.276784,0.04,27.8,True,
2,FOODS_2_197,CA_3,0.313417,0.07,30.0,True,
2,FOODS_3_234,WI_3,0.232347,0.04,33.4,True,
2,FOODS_3_376,WI_2,0.236467,0.04,33.2,True,
2,FOODS_3_694,CA_3,0.251611,0.04,31.2,True,
2,FOODS_3_711,WI_2,0.236447,0.04,26.7,True,
2,FOODS_3_234,CA_3,0.283819,0.04,27.8,True,
2,FOODS_3_282,CA_3,0.296785,0.07,26.3,True,
2,FOODS_3_202,TX_3,0.251192,0.04,31.2,True,
2,FOODS_3_587,WI_3,0.254087,0.04,31.2,True,
2,FOODS_3_694,WI_1,0.21882,0.04,42.8,True,
2,FOODS_3_547,WI_2,0.232275,0.04,33.2,True,
2,FOODS_3_288,CA_3,0.255389,0.0,37.5,True,
2,FOODS_2_197,CA_1,0.276578,0.07,27.8,True,
2,FOODS_3_714,TX_3,0.281582,0.04,27.8,True,
2,FOODS_3_723,WI_3,0.293207,0.04,26.3,True,
2,FOODS_3_587,TX_3,0.304591,0.04,20.0,True,
2,FOODS_3_080,TX_2,0.249087,0.04,31.2,True,
2,FOODS_3_501,CA_3,0.28874,0.07,22.2,True,
2,FOODS_2_360,CA_3,0.30875,0.04,26.3,True,
2,FOODS_3_412,WI_2,0.234301,0.04,33.2,True,
2,FOODS_3_080,CA_1,0.2219,0.04,35.7,True,
2,FOODS_2_360,TX_3,0.241524,0.04,33.4,True,
2,FOODS_2_276,CA_3,0.235754,0.07,31.2,True,
2,FOODS_3_202,TX_1,0.270809,0.04,29.4,True,
2,FOODS_3_462,WI_2,0.283882,0.04,22.2,True,
2,FOODS_3_555,CA_1,0.283767,0.04,27.8,True,
2,FOODS_3_099,TX_2,0.236067,0.04,33.4,True,
2,FOODS_3_252,WI_3,0.277744,0.07,27.7,True,
2,FOODS_3_711,CA_3,0.265384,0.04,29.5,True,
2,FOODS_3_804,CA_3,0.340008,0.04,18.2,True,
2,HOUSEHOLD_1_459,CA_3,0.307976,0.04,20.0,True,
2,HOUSEHOLD_1_334,CA_3,0.34831,0.04,22.8,True,
2,FOODS_3_694,TX_1,0.253391,0.07,35.2,True,
3,FOODS_3_090,CA_3,0.312061,0.04,20.0,True,
3,FOODS_3_586,TX_2,0.293833,0.04,21.0,True,
3,FOODS_3_586,TX_3,0.231759,0.04,39.9,True,
3,FOODS_3_586,CA_3,0.251165,0.04,43.8,True,
3,FOODS_3_090,CA_1,0.288637,0.07,26.3,True,
3,FOODS_3_090,WI_3,0.28004,0.04,27.8,True,
3,FOODS_3_090,TX_2,0.280151,0.04,27.8,True,
3,FOODS_3_090,TX_3,0.297094,0.04,31.6,True,
3,FOODS_3_252,TX_2,0.301272,0.04,21.0,True,
3,FOODS_3_586,TX_1,0.263513,0.07,41.1,True,
3,FOODS_3_226,WI_3,0.268065,0.04,29.4,True,
3,FOODS_3_555,TX_2,0.316532,0.04,25.0,True,
3,FOODS_3_090,TX_1,0.295214,0.04,16.7,True,
3,FOODS_3_120,CA_3,0.410331,0.04,19.2,True,
3,FOODS_3_586,CA_1,0.261281,0.07,23.5,True,
3,FOODS_3_252,TX_3,0.237964,0.04,33.4,True,
3,FOODS_3_586,WI_3,0.337367,0.04,22.7,True,
3,FOODS_3_694,WI_3,0.277235,0.04,27.8,True,
3,FOODS_3_252,CA_3,0.252385,0.04,31.2,True,
3,FOODS_3_541,CA_3,0.256675,0.07,31.2,True,
3,FOODS_3_635,CA_3,0.408606,0.04,46.2,True,
3,FOODS_3_226,WI_1,0.262078,0.04,29.5,True,
3,FOODS_3_555,TX_3,0.23861,0.04,31.2,True,
3,FOODS_3_252,CA_1,0.264062,0.04,41.1,True,
3,FOODS_3_377,TX_3,0.242469,0.07,26.7,True,
3,FOODS_3_808,CA_3,0.346198,0.04,21.7,True,
3,FOODS_3_587,CA_3,0.338849,0.04,33.3,True,
3,FOODS_3_226,WI_2,0.346714,0.04,18.2,True,
3,FOODS_3_555,TX_1,0.349809,0.07,21.7,True,
3,FOODS_3_586,CA_2,0.24652,0.04,31.2,True,
3,FOODS_3_377,TX_2,0.221835,0.04,43.0,True,
3,FOODS_3_120,CA_1,0.258812,0.04,29.4,True,
3,FOODS_3_694,WI_2,0.257092,0.04,29.4,True,
3,FOODS_3_555,CA_3,0.278605,0.04,27.8,True,
3,FOODS_3_555,WI_3,0.253671,0.07,31.2,True,
3,FOODS_3_252,CA_2,0.281502,0.04,27.8,True,
3,FOODS_3_090,CA_2,0.339453,0.04,22.7,True,
3,FOODS_3_252,TX_1,0.309249,0.04,20.0,True,
3,FOODS_3_681,CA_3,0.263179,0.04,35.2,True,
3,FOODS_3_318,WI_3,0.406388,0.07,23.1,True,
3,FOODS_3_714,WI_3,0.271322,0.04,27.8,True,
3,FOODS_3_714,CA_1,0.253577,0.04,12.5,True,
3,FOODS_3_007,WI_2,0.265766,0.04,29.4,True,
3,FOODS_3_090,CA_4,0.309675,0.04,26.3,True,
3,FOODS_3_714,CA_3,0.231242,0.07,40.1,True,
3,FOODS_3_587,CA_1,0.262877,0.04,31.2,True,
3,FOODS_3_202,CA_3,0.289205,0.04,22.2,True,
3,FOODS_3_234,WI_2,0.219104,0.04,35.7,True,
3,FOODS_3_587,TX_2,0.30507,0.04,25.0,True,
3,FOODS_2_360,WI_2,0.270365,0.07,29.4,True,
3,FOODS_3_681,WI_3,0.290404,0.04,27.8,True,
3,FOODS_3_607,CA_3,0.288351,0.02,26.3,True,
3,FOODS_3_587,TX_1,0.239027,0.04,31.2,True,
3,FOODS_3_030,TX_3,0.362468,0.04,21.8,True,
3,FOODS_3_281,CA_3,0.399869,0.07,19.2,True,
3,FOODS_3_319,CA_3,0.285885,0.04,33.2,True,
3,FOODS_3_714,TX_2,0.281363,0.04,27.8,True,
3,FOODS_3_808,CA_1,0.247275,0.04,25.0,True,
3,FOODS_3_723,CA_3,0.269602,0.04,27.8,True,
3,FOODS_3_318,CA_3,0.358346,0.07,21.7,True,
3,FOODS_1_218,TX_2,0.299903,0.04,26.4,True,
3,FOODS_3_752,CA_3,0.284009,0.04,27.7,True,
3,FOODS_3_202,TX_2,0.275638,0.04,29.4,True,
3,FOODS_3_120,WI_3,0.402871,0.04,19.2,True,
3,FOODS_3_714,TX_1,0.238821,0.07,40.1,True,
3,HOUSEHOLD_1_118,CA_3,0.253996,0.04,31.2,True,
3,FOODS_3_030,TX_2,0.278681,0.04,33.4,True,
3,FOODS_2_197,CA_3,0.234234,0.04,42.8,True,
3,FOODS_3_234,WI_3,0.239672,0.04,39.9,True,
3,FOODS_3_376,WI_2,0.254708,0.07,31.2,True,
3,FOODS_3_694,CA_3,0.258431,0.04,18.8,True,
3,FOODS_3_711,WI_2,0.312857,0.04,25.0,True,
3,FOODS_3_234,CA_3,0.343116,0.04,22.7,True,
3,FOODS_3_282,CA_3,0.280067,0.04,29.4,True,
3,FOODS_3_202,TX_3,0.246588,0.07,40.1,True,
3,FOODS_3_587,WI_3,0.263189,0.04,37.5,True,
3,FOODS_3_694,WI_1,0.251857,0.04,31.2,True,
3,FOODS_3_547,WI_2,0.279871,0.04,33.4,True,
3,FOODS_3_288,CA_3,0.295624,0.04,26.3,True,
3,FOODS_2_197,CA_1,0.242702,0.07,25.0,True,
3,FOODS_3_714,TX_3,0.392196,0.04,20.0,True,
3,FOODS_3_723,WI_3,0.26615,0.04,35.2,True,
3,FOODS_3_587,TX_3,0.316235,0.04,28.6,True,
3,FOODS_3_080,TX_2,0.279577,0.04,27.8,True,
3,FOODS_3_501,CA_3,0.293506,0.07,26.3,True,
3,FOODS_2_360,CA_3,0.258029,0.04,23.6,True,
3,FOODS_3_412,WI_2,0.253764,0.04,31.2,True,
3,FOODS_3_080,CA_1,0.207469,0.04,38.3,True,
3,FOODS_2_360,TX_3,0.265828,0.04,23.5,True,
3,FOODS_2_276,CA_3,0.358356,0.04,21.8,True,
3,FOODS_3_202,TX_1,0.351269,0.07,22.7,True,
3,FOODS_3_462,WI_2,0.269738,0.04,35.4,True,
3,FOODS_3_555,CA_1,0.233843,0.04,33.4,True,
3,FOODS_3_099,TX_2,0.228502,0.04,26.6,True,
3,FOODS_3_252,WI_3,0.343159,0.04,27.3,True,
3,FOODS_3_711,CA_3,0.291897,0.07,26.3,True,
3,FOODS_3_804,CA_3,0.447437,0.04,51.7,True,
3,HOUSEHOLD_1_459,CA_3,0.304367,0.04,15.8,True,
3,HOUSEHOLD_1_334,CA_3,0.417309,0.04,19.2,True,
3,FOODS_3_694,TX_1,0.250657,0.07,31.2,True,
4,FOODS_3_090,CA_3,0.35101,0.04,22.8,True,
4,FOODS_3_586,TX_2,0.254363,0.04,37.5,True,
4,FOODS_3_586,TX_3,0.240539,0.04,40.1,True,
4,FOODS_3_586,CA_3,0.236495,0.04,39.9,True,
4,FOODS_3_090,CA_1,0.270926,0.07,27.8,True,
4,FOODS_3_090,WI_3,0.260238,0.04,37.5,True,
4,FOODS_3_090,TX_2,0.295843,0.04,26.3,True,
4,FOODS_3_090,TX_3,0.311852,0.04,25.0,True,
4,FOODS_3_252,TX_2,0.269201,0.04,29.4,True,
4,FOODS_3_586,TX_1,0.244763,0.07,33.2,True,
4,FOODS_3_226,WI_3,0.257748,0.04,17.7,True,
4,FOODS_3_555,TX_2,0.284673,0.04,27.7,True,
4,FOODS_3_090,TX_1,0.296278,0.04,26.3,True,
4,FOODS_3_120,CA_3,0.299916,0.04,10.5,True,
4,FOODS_3_586,CA_1,0.282144,0.07,27.8,True,
4,FOODS_3_252,TX_3,0.250457,0.04,37.5,True,
4,FOODS_3_586,WI_3,0.443217,0.04,17.9,True,
4,FOODS_3_694,WI_3,0.226896,0.04,33.2,True,
4,FOODS_3_252,CA_3,0.239434,0.04,26.7,True,
4,FOODS_3_541,CA_3,0.303901,0.07,26.3,True,
4,FOODS_3_635,CA_3,0.376372,0.04,20.8,True,
4,FOODS_3_226,WI_1,0.235291,0.04,33.4,True,
4,FOODS_3_555,TX_3,0.325778,0.04,19.1,True,
4,FOODS_3_252,CA_1,0.348157,0.04,18.2,True,
4,FOODS_3_377,TX_3,0.245199,0.07,31.2,True,
4,FOODS_3_808,CA_3,0.29418,0.04,26.3,True,
4,FOODS_3_587,CA_3,0.39269,0.04,24.0,True,
4,FOODS_3_226,WI_2,0.338963,0.04,27.3,True,
4,FOODS_3_555,TX_1,0.319111,0.07,23.8,True,
4,FOODS_3_586,CA_2,0.343361,0.04,22.7,True,
4,FOODS_3_377,TX_2,0.259799,0.04,29.5,True,
4,FOODS_3_120,CA_1,0.295724,0.04,26.3,True,
4,FOODS_3_694,WI_2,0.307534,0.04,25.0,True,
4,FOODS_3_555,CA_3,0.257132,0.07,31.2,True,
4,FOODS_3_555,WI_3,0.253529,0.04,37.5,True,
4,FOODS_3_252,CA_2,0.274586,0.04,23.5,True,
4,FOODS_3_090,CA_2,0.291873,0.04,16.6,True,
4,FOODS_3_252,TX_1,0.288502,0.04,33.2,True,
4,FOODS_3_681,CA_3,0.235098,0.07,33.4,True,
4,FOODS_3_318,WI_3,0.314084,0.04,25.0,True,
4,FOODS_3_714,WI_3,0.2853,0.04,27.8,True,
4,FOODS_3_714,CA_1,0.231935,0.04,33.2,True,
4,FOODS_3_007,WI_2,0.241482,0.04,20.0,True,
4,FOODS_3_090,CA_4,0.309191,0.07,31.6,True,
4,FOODS_3_714,CA_3,0.257856,0.04,31.2,True,
4,FOODS_3_587,CA_1,0.284594,0.04,33.4,True,
4,FOODS_3_202,CA_3,0.317767,0.04,30.0,True,
4,FOODS_3_234,WI_2,0.252634,0.04,29.5,True,
4,FOODS_3_587,TX_2,0.256316,0.07,31.2,True,
4,FOODS_2_360,WI_2,0.240787,0.04,33.4,True,
4,FOODS_3_681,WI_3,0.306464,0.04,25.0,True,
4,FOODS_3_607,CA_3,0.293747,0.04,26.3,True,
4,FOODS_3_587,TX_1,0.329635,0.04,23.8,True,
4,FOODS_3_030,TX_3,0.364605,0.07,16.7,True,
4,FOODS_3_281,CA_3,0.313948,0.04,30.0,True,
4,FOODS_3_319,CA_3,0.26912,0.04,29.4,True,
4,FOODS_3_714,TX_2,0.336822,0.04,27.3,True,
4,FOODS_3_808,CA_1,0.359506,0.04,21.8,True,
4,FOODS_3_723,CA_3,0.403141,0.07,23.1,True,
4,FOODS_3_318,CA_3,0.457603,0.04,17.2,True,
4,FOODS_1_218,TX_2,0.333852,0.04,23.8,True,
4,FOODS_3_752,CA_3,0.201851,0.04,38.5,True,
4,FOODS_3_202,TX_2,0.273884,0.07,27.8,True,
4,FOODS_3_120,WI_3,0.339941,0.04,18.2,True,
4,FOODS_3_714,TX_1,0.306282,0.04,25.0,True,
4,HOUSEHOLD_1_118,CA_3,0.224903,0.04,40.1,True,
4,FOODS_3_030,TX_2,0.25666,0.04,37.5,True,
4,FOODS_2_197,CA_3,0.254502,0.07,25.0,True,
4,FOODS_3_234,WI_3,0.209727,0.04,28.7,True,
4,FOODS_3_376,WI_2,0.239956,0.04,39.9,True,
4,FOODS_3_694,CA_3,0.253121,0.04,29.5,True,
4,FOODS_3_711,WI_2,0.304294,0.04,26.3,True,
4,FOODS_3_234,CA_3,0.266529,0.07,29.4,True,
4,FOODS_3_282,CA_3,0.28339,0.04,27.8,True,
4,FOODS_3_202,TX_3,0.287301,0.04,22.2,True,
4,FOODS_3_587,WI_3,0.267429,0.04,29.5,True,
4,FOODS_3_694,WI_1,0.235419,0.04,33.2,True,
4,FOODS_3_547,WI_2,0.264353,0.07,29.5,True,
4,FOODS_3_288,CA_3,0.249851,0.04,31.2,True,
4,FOODS_2_197,CA_1,0.244877,0.04,31.2,True,
4,FOODS_3_714,TX_3,0.266119,0.04,23.5,True,
4,FOODS_3_723,WI_3,0.274267,0.04,27.8,True,
4,FOODS_3_587,TX_3,0.284219,0.07,22.2,True,
4,FOODS_3_080,TX_2,0.347868,0.04,56.4,True,
4,FOODS_3_501,CA_3,0.320523,0.04,25.0,True,
4,FOODS_2_360,CA_3,0.259991,0.04,29.4,True,
4,FOODS_3_412,WI_2,0.223117,0.04,35.7,True,
4,FOODS_3_080,CA_1,0.243016,0.07,31.2,True,
4,FOODS_2_360,TX_3,0.271017,0.04,27.8,True,
4,FOODS_2_276,CA_3,0.24802,0.04,37.5,True,
4,FOODS_3_202,TX_1,0.291512,0.04,26.3,True,
4,FOODS_3_462,WI_2,0.297621,0.04,31.6,True,
4,FOODS_3_555,CA_1,0.225299,0.07,35.7,True,
4,FOODS_3_099,TX_2,0.227125,0.04,43.0,True,
4,FOODS_3_252,WI_3,0.343154,0.04,18.2,True,
4,FOODS_3_711,CA_3,0.290622,0.04,26.3,True,
4,FOODS_3_804,CA_3,0.378403,0.04,25.0,True,
4,HOUSEHOLD_1_459,CA_3,0.372498,0.07,20.8,True,
4,HOUSEHOLD_1_334,CA_3,0.279237,0.04,27.8,True,
4,FOODS_3_694,TX_1,0.262207,0.04,29.4,True,
5,FOODS_3_090,CA_3,0.313152,0.04,25.0,True,
5,FOODS_3_586,TX_2,0.290201,0.04,26.3,True,
5,FOODS_3_586,TX_3,0.262703,0.07,35.2,True,
5,FOODS_3_586,CA_3,0.232158,0.04,33.4,True,
5,FOODS_3_090,CA_1,0.321184,0.04,25.0,True,
5,FOODS_3_090,WI_3,0.272631,0.04,27.7,True,
5,FOODS_3_090,TX_2,0.279171,0.04,27.8,True,
5,FOODS_3_090,TX_3,0.269022,0.07,27.8,True,
5,FOODS_3_252,TX_2,0.303893,0.04,21.0,True,
5,FOODS_3_586,TX_1,0.293734,0.04,26.3,True,
5,FOODS_3_226,WI_3,0.278009,0.04,22.2,True,
5,FOODS_3_555,TX_2,0.253064,0.04,29.4,True,
5,FOODS_3_090,TX_1,0.291972,0.07,22.2,True,
5,FOODS_3_120,CA_3,0.377095,0.04,24.0,True,
5,FOODS_3_586,CA_1,0.348013,0.04,27.3,True,
5,FOODS_3_252,TX_3,0.209411,0.04,35.7,True,
5,FOODS_3_586,WI_3,0.364723,0.04,25.0,True,
5,FOODS_3_694,WI_3,0.24101,0.07,19.9,True,
5,FOODS_3_252,CA_3,0.28936,0.04,26.4,True,
5,FOODS_3_541,CA_3,0.254496,0.04,29.4,True,
5,FOODS_3_635,CA_3,0.249413,0.04,31.2,True,
5,FOODS_3_226,WI_1,0.213985,0.04,23.1,True,
5,FOODS_3_555,TX_3,0.244174,0.07,33.2,True,
5,FOODS_3_252,CA_1,0.301998,0.04,25.0,True,
5,FOODS_3_377,TX_3,0.26917,0.04,35.2,True,
5,FOODS_3_808,CA_3,0.351267,0.02,17.4,True,
5,FOODS_3_587,CA_3,0.288787,0.04,27.7,True,
5,FOODS_3_226,WI_2,0.321369,0.07,28.6,True,
5,FOODS_3_555,TX_1,0.266568,0.04,23.6,True,
5,FOODS_3_586,CA_2,0.268548,0.04,35.2,True,
5,FOODS_3_377,TX_2,0.294627,0.04,33.4,True,
5,FOODS_3_120,CA_1,0.305555,0.04,26.3,True,
5,FOODS_3_694,WI_2,0.245251,0.07,25.0,True,
