model,phase,item_id,store_id,fold,mae,rmse,mase,mape
sarimax,2,FOODS_1_218,TX_2,1,5.469559354428147,6.771608482745154,0.493644466577917,175.08283908338063
sarimax,2,FOODS_2_197,CA_1,1,4.510522666569448,5.313417849174537,0.4348425758239608,23.717859614993216
sarimax,2,FOODS_2_197,CA_3,1,4.099798278318557,5.144391687083028,0.3826313020303358,43.17785700655229
sarimax,2,FOODS_2_276,CA_3,1,4.513505017999594,5.107245739944918,0.45215661570153426,43.646408941488694
sarimax,2,FOODS_2_360,CA_3,1,9.052477893945564,11.961443415113198,0.6923451194815817,
sarimax,2,FOODS_2_360,TX_3,1,9.785714285714588,15.590748172277912,0.9126036448436972,
sarimax,2,FOODS_2_360,WI_2,1,61.40942749966621,96.46632890055947,3.114385728036664,
sarimax,2,FOODS_3_007,WI_2,1,10.275703253170862,10.428267579025954,0.36000164139794955,
sarimax,2,FOODS_3_030,TX_2,1,3.6432796022670217,5.290099785607749,0.31945573395529403,21.534207778509508
sarimax,2,FOODS_3_030,TX_3,1,6.49461115500997,8.009369949100659,0.5494800826365963,35.41150356227995
sarimax,2,FOODS_3_080,CA_1,1,6.410318114338324,8.617526619460161,0.9765842658140113,37.472808986759176
sarimax,2,FOODS_3_080,TX_2,1,2.5906188506506687,3.0853206530199833,0.42056090971359306,14.662912480315166
sarimax,2,FOODS_3_090,CA_1,1,9.890640111187958,13.523506006753996,0.3307004126771841,19.351067490044308
sarimax,2,FOODS_3_090,CA_2,1,13.649086742145457,16.042626348237892,0.96150325619239,50.85726075961343
sarimax,2,FOODS_3_090,CA_3,1,17.2044101331928,21.584799777402715,0.32388848026423256,15.474528912843741
sarimax,2,FOODS_3_090,CA_4,1,4.6492392501176685,5.113060554336895,0.37892395103552484,18.405631162481598
sarimax,2,FOODS_3_090,TX_1,1,16.30343988285345,20.763833451591264,0.6426796836008547,24.876633216258497
sarimax,2,FOODS_3_090,TX_2,1,9.618900330533673,12.515635883673497,0.3358468425664509,19.09508982619133
sarimax,2,FOODS_3_090,TX_3,1,14.537553645477905,16.75226487017764,0.5535580794013619,24.14508777537656
sarimax,2,FOODS_3_090,WI_3,1,21.216290186228896,27.040536822867086,0.7872061485900071,27.47849608317748
sarimax,2,FOODS_3_099,TX_2,1,6.9367911756486595,8.618816165364555,0.9911231544674387,52.49180264564826
sarimax,2,FOODS_3_120,CA_1,1,20.663730580860314,21.540546407776116,1.2123158575331994,
sarimax,2,FOODS_3_120,CA_3,1,19.18790588084687,21.448036271075495,1.1897234376929473,
sarimax,2,FOODS_3_120,WI_3,1,20.39092751636077,21.31908180702454,2.11662218667473,
sarimax,2,FOODS_3_202,CA_3,1,8.754629008526397,9.400103424072249,0.7983848989891295,54.357418555545344
sarimax,2,FOODS_3_202,TX_1,1,6.607093250108511,8.26034637872775,0.678713003271594,36.086319507720084
sarimax,2,FOODS_3_202,TX_2,1,3.8143725503919157,4.769541235114001,0.35436677327722527,21.615259119339193
sarimax,2,FOODS_3_202,TX_3,1,6.207660394801551,8.01873177475084,0.647454746761575,20.925301377825743
sarimax,2,FOODS_3_226,WI_1,1,4.874659318128067,5.899901035683252,0.4954966720403653,12.302482590094508
sarimax,2,FOODS_3_226,WI_2,1,7.016540453532469,9.68982977423541,0.6707786581700548,14.50448252591837
sarimax,2,FOODS_3_226,WI_3,1,8.640041503967764,10.210789919412049,0.6907405875629219,15.413681382833552
sarimax,2,FOODS_3_234,CA_3,1,10.119535911367686,11.703592227539538,0.5427935023310321,
sarimax,2,FOODS_3_234,WI_2,1,24.9047636682214,25.102344049508957,0.8472004401499239,
sarimax,2,FOODS_3_234,WI_3,1,19.23598720181133,21.312833268476137,0.935960578059849,
sarimax,2,FOODS_3_252,CA_1,1,6.635458705086807,8.88580560829552,0.5601164749687924,20.855129366501547
sarimax,2,FOODS_3_252,CA_2,1,5.51076297512168,6.058195933240583,0.5913631089889403,16.816085555030398
sarimax,2,FOODS_3_252,CA_3,1,5.65928661701264,6.710982747439656,0.44439757034152366,19.016246319488257
sarimax,2,FOODS_3_252,TX_1,1,9.864942112634779,10.813506641292392,0.9862278072096666,62.74158567150142
sarimax,2,FOODS_3_252,TX_2,1,8.696860515108352,9.64117824326435,0.5281979464338865,17.873173808423395
sarimax,2,FOODS_3_252,TX_3,1,8.92825669255436,9.771379518115788,0.6320980354912267,30.237352366173702
sarimax,2,FOODS_3_252,WI_3,1,4.704977844903888,7.253467178261196,0.6137792649881666,32.75884445750749
sarimax,2,FOODS_3_281,CA_3,1,3.968404616863169,4.797815348906794,0.34203375609115877,32.15088978491582
sarimax,2,FOODS_3_282,CA_3,1,17.822096047630097,22.39944041464102,2.2327377180482784,
sarimax,2,FOODS_3_288,CA_3,1,8.34256287121127,9.59332532987927,0.8536254214821482,26.778496121108393
sarimax,2,FOODS_3_318,CA_3,1,8.312193525492505,9.641500188449127,0.6431951095558976,47.09862504529161
sarimax,2,FOODS_3_318,WI_3,1,9.286094227929707,11.781783505625718,0.584386509907112,33.35327635160898
sarimax,2,FOODS_3_319,CA_3,1,4.577553545488363,5.446341067613187,0.3279806306688457,34.07288469811938
sarimax,2,FOODS_3_376,WI_2,1,11.95912265780653,14.528651675802134,0.8733660553775698,52.618496098992765
sarimax,2,FOODS_3_377,TX_2,1,5.387534206324736,6.440332757547135,0.5963953002755269,20.5122058726126
sarimax,2,FOODS_3_377,TX_3,1,6.22695369974418,7.742767067235491,0.6067002473011094,14.360800789521132
sarimax,2,FOODS_3_412,WI_2,1,19.864624975539698,23.64140738722834,0.8683296925191636,
sarimax,2,FOODS_3_462,WI_2,1,9.751898373876825,11.756780432809512,0.7932658268532632,45.20532737252588
sarimax,2,FOODS_3_501,CA_3,1,5.563532308726352,7.364489535183574,0.5378720517837918,42.38327585757665
sarimax,2,FOODS_3_541,CA_3,1,10.666923575891234,12.945033301748042,0.501205146442978,
sarimax,2,FOODS_3_547,WI_2,1,20.648427964331955,24.15070987898594,0.9357843488964681,
sarimax,2,FOODS_3_555,CA_1,1,4.713855683335716,5.732560987162495,0.7144310873540006,29.63676127167501
sarimax,2,FOODS_3_555,CA_3,1,3.8077693084901796,5.550449572887989,0.4336274756992323,13.815011457442179
sarimax,2,FOODS_3_555,TX_1,1,6.60221731109342,7.628102462556156,0.5954638329110714,31.138695803398488
sarimax,2,FOODS_3_555,TX_2,1,8.163096180322388,9.988510447831676,0.6058982688979364,19.55021831865197
sarimax,2,FOODS_3_555,TX_3,1,6.945905574687537,8.688568293024945,0.5711626485449414,47.2534345472472
sarimax,2,FOODS_3_555,WI_3,1,4.961968631344861,6.450367854894479,0.5245946959458155,19.660326443804287
sarimax,2,FOODS_3_586,CA_1,1,5.601964790391871,7.066129218358413,0.5020449708054301,18.659463996391608
sarimax,2,FOODS_3_586,CA_2,1,5.511944390447304,6.081235392996245,0.6328769348500689,14.765311107307522
sarimax,2,FOODS_3_586,CA_3,1,6.3834413703672155,8.059232303931203,0.4399832424706653,10.237759304863085
sarimax,2,FOODS_3_586,TX_1,1,5.457874730033301,6.631956890343894,0.3840680552498343,13.38274276437677
sarimax,2,FOODS_3_586,TX_2,1,11.188900262700864,13.28844149755147,0.5578176682358139,12.452784190490762
sarimax,2,FOODS_3_586,TX_3,1,9.435719167102425,11.60565964776499,0.5478690102671535,15.808184316494428
sarimax,2,FOODS_3_586,WI_3,1,7.590929112375936,8.688029253219039,0.6757471161933274,21.937755307389175
sarimax,2,FOODS_3_587,CA_1,1,8.818350578278737,11.774808651196352,0.9142870621404774,229.19094474570448
sarimax,2,FOODS_3_587,CA_3,1,9.197513836511305,11.986530494217329,0.6837187996539127,27.115087079261052
sarimax,2,FOODS_3_587,TX_1,1,7.031564158041303,8.551871332870741,0.7489168108944387,17.837435414592854
sarimax,2,FOODS_3_587,TX_2,1,4.310561056660658,5.08514509919417,0.44799823222228397,12.525159632575008
sarimax,2,FOODS_3_587,TX_3,1,12.130648468586287,15.147275697258873,1.6009861187417622,22.563562539498115
sarimax,2,FOODS_3_587,WI_3,1,25.29055220931915,26.298355676371816,2.628751804775929,
sarimax,2,FOODS_3_607,CA_3,1,4.745115416922286,6.081684467229568,0.37738285798415194,37.26340376434675
sarimax,2,FOODS_3_635,CA_3,1,11.259602195313349,14.006024602168571,0.5138062683609449,38.07112577738822
sarimax,2,FOODS_3_681,CA_3,1,17.841256269224612,19.353781365051752,1.1309645669292725,74.55587050027862
sarimax,2,FOODS_3_681,WI_3,1,13.747415163247819,19.513591989384565,1.1342812457507228,23.639399933438394
sarimax,2,FOODS_3_694,CA_3,1,3.040759539030932,3.536746781908023,0.44203611927638853,22.08347056492393
sarimax,2,FOODS_3_694,TX_1,1,5.202219359877469,6.305406268274874,0.7970621666363045,21.852457331221675
sarimax,2,FOODS_3_694,WI_1,1,4.768951744223792,5.622843695572802,0.7207160090266361,21.117359603955258
sarimax,2,FOODS_3_694,WI_2,1,9.774766960164872,10.768392984493836,1.0258600466783,22.20812147480641
sarimax,2,FOODS_3_694,WI_3,1,8.236539850107606,9.89753019234067,0.6890461566731076,16.224158076779467
sarimax,2,FOODS_3_711,CA_3,1,14.416710872629428,26.380622886849796,0.846320504431736,
sarimax,2,FOODS_3_711,WI_2,1,18.397729411378823,21.151830121992504,0.796123837298941,
sarimax,2,FOODS_3_714,CA_1,1,4.416981057542613,5.001316432246237,0.4616245236017942,29.771194987894628
sarimax,2,FOODS_3_714,CA_3,1,5.0433076868381495,5.975563069280132,0.5637515869519545,21.089025088535603
sarimax,2,FOODS_3_714,TX_1,1,6.31580325970829,7.1780050175870045,0.7556429341167374,29.855608220781566
sarimax,2,FOODS_3_714,TX_2,1,8.2516644053724,9.492338249720852,0.9670041667834323,29.4669478924544
sarimax,2,FOODS_3_714,TX_3,1,4.73944415218219,6.346334965199616,0.6011588518940063,16.67276469005425
sarimax,2,FOODS_3_714,WI_3,1,7.011045666848212,7.778204991745162,0.6908408586284823,29.28047076103924
sarimax,2,FOODS_3_723,CA_3,1,6.4417247958693835,7.41484380282378,0.49611519502181195,33.453296060114695
sarimax,2,FOODS_3_723,WI_3,1,7.87715261689896,10.41313835873905,0.7126745927894801,28.52154255526827
sarimax,2,FOODS_3_752,CA_3,1,5.966918432241438,7.750540711447578,0.28630443056948185,88.10459345602659
sarimax,2,FOODS_3_804,CA_3,1,9.012965052636883,10.364672785099938,0.772718773155668,
sarimax,2,FOODS_3_808,CA_1,1,2.124966111199335,2.596809255901271,0.17031749683164327,
sarimax,2,FOODS_3_808,CA_3,1,14.751643139901674,16.989625597557808,0.7525021069271344,64.18919990668586
sarimax,2,HOUSEHOLD_1_118,CA_3,1,8.127132758417742,9.540089718330274,0.6693656107426912,54.32022128742361
sarimax,2,HOUSEHOLD_1_334,CA_3,1,4.501062005366825,5.776589547556509,0.48450021934949955,22.55281906992794
sarimax,2,HOUSEHOLD_1_459,CA_3,1,5.202545784367463,6.555201633349082,0.5628565226994081,29.84731779213571
sarimax,2,FOODS_1_218,TX_2,2,5.975365462170946,7.16684878186453,0.540894849631064,43.050860186357994
sarimax,2,FOODS_2_197,CA_1,2,5.03757649732529,6.1324612733609785,0.48722087680919285,54.15921146834928
sarimax,2,FOODS_2_197,CA_3,2,4.2306792055734155,4.817681991777572,0.39643353858184294,63.439324854883985
sarimax,2,FOODS_2_276,CA_3,2,3.179131917676365,3.723739773245118,0.31981665820521177,45.21487337117434
sarimax,2,FOODS_2_360,CA_3,2,11.062296290480148,12.903441086591341,0.8472069062806125,60.8752150432781
sarimax,2,FOODS_2_360,TX_3,2,4.586886993368563,5.890751650722759,0.4282625403070022,
sarimax,2,FOODS_2_360,WI_2,2,14.711059164314205,23.9552939913504,0.7276328791557309,54.37311302839044
sarimax,2,FOODS_3_007,WI_2,2,8.680785637028508,8.808146472362269,0.3064251280057949,
sarimax,2,FOODS_3_030,TX_2,2,6.942836415097408,8.133385613441035,0.610974846135831,37.400130041719734
sarimax,2,FOODS_3_030,TX_3,2,7.408301908582895,10.965478589246533,0.6275655459441815,31.295502925461378
sarimax,2,FOODS_3_080,CA_1,2,6.3436062336799655,8.216579463077938,0.9660182596401679,34.655712373450406
sarimax,2,FOODS_3_080,TX_2,2,2.6874064642833306,3.234531909169868,0.4376921715036601,19.338530741751008
sarimax,2,FOODS_3_090,CA_1,2,15.367834065225876,22.09161536540025,0.5154487182872861,26.568431700882822
sarimax,2,FOODS_3_090,CA_2,2,19.747809201373546,27.06457474444687,1.387704000021163,35.924138027179744
sarimax,2,FOODS_3_090,CA_3,2,30.72018802151317,41.58160607582525,0.5805424176972312,25.702486913282474
sarimax,2,FOODS_3_090,CA_4,2,8.72038295072653,17.554022035177876,0.711844627439269,18.153208648277026
sarimax,2,FOODS_3_090,TX_1,2,17.6135842810919,21.514639466728234,0.6954153456874144,36.91199995722732
sarimax,2,FOODS_3_090,TX_2,2,27.72889450193663,34.22109438641091,0.9725502735568476,42.5444488871671
sarimax,2,FOODS_3_090,TX_3,2,24.003289412507563,25.783028514467,0.9143596632759371,49.450498240494234
