fold,item_id,store_id,train_time_s,peak_ram_mb,cpu_percent,converged,error_msg
2,FOODS_3_234,CA_3,21.617471,12.06,1.3,True,
2,FOODS_3_282,CA_3,14.766722,0.0,0.5,True,
2,FOODS_3_202,TX_3,30.945471,146.14,1.4,True,
2,FOODS_3_587,WI_3,10.338877,0.38,2.4,True,
2,FOODS_3_694,WI_1,20.930538,0.0,2.0,True,
2,FOODS_3_547,WI_2,16.255352,81.41,1.2,True,
2,FOODS_3_288,CA_3,10.338718,26.53,1.1,True,
2,FOODS_2_197,CA_1,15.851409,0.28,1.3,True,
2,FOODS_3_714,TX_3,22.396026,0.0,1.5,True,
2,FOODS_3_723,WI_3,15.732846,103.2,0.7,True,
2,FOODS_3_587,TX_3,25.454603,36.12,0.9,True,
2,FOODS_3_080,TX_2,14.340895,0.3,2.0,True,
2,FOODS_3_501,CA_3,15.062684,0.0,3.2,True,
2,FOODS_2_360,CA_3,14.830755,70.98,2.4,True,
2,FOODS_3_412,WI_2,14.42273,35.91,3.4,True,
2,FOODS_3_080,CA_1,24.987075,33.95,2.0,True,
2,FOODS_2_360,TX_3,2.849712,0.29,3.3,True,
2,FOODS_2_276,CA_3,10.999859,0.0,2.7,True,
2,FOODS_3_202,TX_1,14.829901,97.97,2.6,True,
2,FOODS_3_462,WI_2,17.583762,0.71,0.6,True,
2,FOODS_3_555,CA_1,6.873167,37.04,1.4,True,
2,FOODS_3_099,TX_2,15.067018,7.51,1.1,True,
2,FOODS_3_252,WI_3,20.36125,0.0,2.0,True,
2,FOODS_3_711,CA_3,12.299256,121.64,2.3,True,
2,FOODS_3_804,CA_3,17.972754,0.41,1.3,True,
2,HOUSEHOLD_1_459,CA_3,13.617674,0.31,1.6,True,
2,HOUSEHOLD_1_334,CA_3,10.551392,0.0,0.7,True,
2,FOODS_3_694,TX_1,24.539099,160.62,1.5,True,
3,FOODS_3_090,CA_3,10.105571,2.33,1.7,True,
3,FOODS_3_586,TX_2,19.134979,0.38,1.4,True,
3,FOODS_3_586,TX_3,16.682483,0.0,1.9,True,
3,FOODS_3_586,CA_3,16.314907,108.63,0.9,True,
3,FOODS_3_090,CA_1,21.928064,46.99,0.1,True,
3,FOODS_3_090,WI_3,19.959234,0.0,2.4,True,
3,FOODS_3_090,TX_2,17.516424,138.07,1.2,True,
3,FOODS_3_090,TX_3,10.275365,20.61,1.8,True,
3,FOODS_3_252,TX_2,35.184165,11.64,2.0,True,
3,FOODS_3_586,TX_1,17.198847,0.32,1.5,True,
3,FOODS_3_226,WI_3,11.684662,0.16,1.5,True,
3,FOODS_3_555,TX_2,25.125276,0.28,2.4,True,
3,FOODS_3_090,TX_1,9.334593,6.46,1.2,True,
3,FOODS_3_120,CA_3,15.172741,0.0,2.3,True,
3,FOODS_3_586,CA_1,24.391694,158.99,1.2,True,
3,FOODS_3_252,TX_3,26.039093,0.61,1.0,True,
3,FOODS_3_586,WI_3,17.881701,0.0,1.1,True,
3,FOODS_3_694,WI_3,10.367173,143.95,1.4,True,
3,FOODS_3_252,CA_3,25.508516,39.1,0.4,True,
3,FOODS_3_541,CA_3,21.711066,0.0,1.3,True,
3,FOODS_3_635,CA_3,24.41279,174.68,1.9,True,
3,FOODS_3_226,WI_1,11.453759,0.0,3.7,True,
3,FOODS_3_555,TX_3,30.152013,0.0,1.9,True,
3,FOODS_3_252,CA_1,21.694591,0.0,1.2,True,
3,FOODS_3_377,TX_3,16.57011,105.99,1.1,True,
3,FOODS_3_808,CA_3,16.920742,37.6,2.2,True,
3,FOODS_3_587,CA_3,28.103576,0.0,1.9,True,
3,FOODS_3_226,WI_2,27.483367,136.46,2.9,True,
3,FOODS_3_555,TX_1,15.837462,0.35,2.7,True,
3,FOODS_3_586,CA_2,31.293534,0.0,1.9,True,
3,FOODS_3_377,TX_2,28.146454,143.05,1.2,True,
3,FOODS_3_120,CA_1,20.442472,0.0,0.8,True,
3,FOODS_3_694,WI_2,25.681981,142.06,1.3,True,
3,FOODS_3_555,CA_3,20.253968,1.86,0.5,True,
3,FOODS_3_555,WI_3,27.219333,0.0,1.3,True,
3,FOODS_3_252,CA_2,14.252234,114.41,1.3,True,
3,FOODS_3_090,CA_2,28.598438,37.89,1.5,True,
3,FOODS_3_252,TX_1,22.66889,0.0,1.7,True,
3,FOODS_3_681,CA_3,19.870239,157.08,1.5,True,
3,FOODS_3_318,WI_3,26.239003,0.57,0.8,True,
3,FOODS_3_714,WI_3,9.235757,24.78,2.0,True,
3,FOODS_3_714,CA_1,22.970834,0.0,1.2,True,
3,FOODS_3_007,WI_2,22.654533,101.5,1.4,True,
3,FOODS_3_090,CA_4,14.733803,28.05,0.5,True,
3,FOODS_3_714,CA_3,22.441277,26.27,1.7,True,
3,FOODS_3_587,CA_1,20.177449,0.29,0.7,True,
3,FOODS_3_202,CA_3,17.059479,118.91,0.4,True,
3,FOODS_3_234,WI_2,13.602611,26.01,0.3,True,
3,FOODS_3_587,TX_2,20.630485,0.0,1.4,True,
3,FOODS_2_360,WI_2,20.349241,104.11,1.7,True,
3,FOODS_3_681,WI_3,27.28301,33.59,1.6,True,
3,FOODS_3_607,CA_3,23.702353,0.21,0.8,True,
3,FOODS_3_587,TX_1,25.793126,0.0,0.9,True,
3,FOODS_3_030,TX_3,13.745872,162.68,0.3,True,
3,FOODS_3_281,CA_3,14.153656,0.72,0.8,True,
3,FOODS_3_319,CA_3,13.364478,0.24,0.9,True,
3,FOODS_3_714,TX_2,9.835661,0.0,1.3,True,
3,FOODS_3_808,CA_1,25.808429,115.73,1.3,True,
3,FOODS_3_723,CA_3,31.177478,57.48,0.8,True,
3,FOODS_3_318,CA_3,14.54585,0.0,1.4,True,
3,FOODS_1_218,TX_2,21.55938,122.89,0.7,True,
3,FOODS_3_752,CA_3,7.500403,15.21,1.5,True,
3,FOODS_3_202,TX_2,19.07367,27.89,0.6,True,
3,FOODS_3_120,WI_3,23.723401,0.0,2.0,True,
3,FOODS_3_714,TX_1,15.24929,136.92,2.2,True,
3,HOUSEHOLD_1_118,CA_3,29.169327,25.79,1.2,True,
3,FOODS_3_030,TX_2,8.978193,14.84,1.7,True,
3,FOODS_2_197,CA_3,18.747868,0.0,1.3,True,
3,FOODS_3_234,WI_3,29.366615,154.96,0.6,True,
3,FOODS_3_376,WI_2,16.591092,0.0,1.7,True,
3,FOODS_3_694,CA_3,12.122816,0.0,0.8,True,
3,FOODS_3_711,WI_2,15.021719,115.39,1.2,True,
3,FOODS_3_234,CA_3,16.621444,10.03,1.0,True,
3,FOODS_3_282,CA_3,14.755783,0.23,0.8,True,
3,FOODS_3_202,TX_3,34.105642,0.0,1.3,True,
3,FOODS_3_587,WI_3,17.471878,108.97,0.9,True,
3,FOODS_3_694,WI_1,23.592324,42.95,1.0,True,
3,FOODS_3_547,WI_2,17.130761,0.0,1.2,True,
3,FOODS_3_288,CA_3,16.129558,142.69,2.6,True,
3,FOODS_2_197,CA_1,19.10316,0.52,1.2,True,
3,FOODS_3_714,TX_3,23.35604,0.36,1.5,True,
3,FOODS_3_723,WI_3,15.486913,0.0,3.0,True,
3,FOODS_3_587,TX_3,14.2049,119.13,3.3,True,
3,FOODS_3_080,TX_2,11.225805,0.21,1.8,True,
3,FOODS_3_501,CA_3,28.261328,46.93,1.8,True,
3,FOODS_2_360,CA_3,14.862421,0.0,2.5,True,
3,FOODS_3_412,WI_2,13.851901,0.32,1.7,True,
3,FOODS_3_080,CA_1,23.775786,0.0,1.2,True,
3,FOODS_2_360,TX_3,2.862691,0.22,2.7,True,
3,FOODS_2_276,CA_3,18.655671,12.52,2.5,True,
3,FOODS_3_202,TX_1,10.566166,0.12,3.6,True,
3,FOODS_3_462,WI_2,17.395379,0.0,1.2,True,
3,FOODS_3_555,CA_1,6.890404,26.84,1.4,True,
3,FOODS_3_099,TX_2,14.699287,0.0,1.1,True,
3,FOODS_3_252,WI_3,22.643375,0.0,1.5,True,
3,FOODS_3_711,CA_3,12.41569,128.02,0.6,True,
3,FOODS_3_804,CA_3,15.578084,30.2,0.8,True,
3,HOUSEHOLD_1_459,CA_3,13.807564,0.39,3.6,True,
3,HOUSEHOLD_1_334,CA_3,14.229659,0.11,1.8,True,
3,FOODS_3_694,TX_1,24.66612,9.74,1.5,True,
4,FOODS_3_090,CA_3,10.020886,19.65,0.6,True,
4,FOODS_3_586,TX_2,27.829391,0.27,1.0,True,
4,FOODS_3_586,TX_3,38.026279,0.0,0.9,True,
4,FOODS_3_586,CA_3,16.57637,109.07,0.8,True,
4,FOODS_3_090,CA_1,20.80853,45.96,1.0,True,
4,FOODS_3_090,WI_3,28.177988,21.58,0.6,True,
4,FOODS_3_090,TX_2,15.418529,0.21,1.1,True,
4,FOODS_3_090,TX_3,10.337061,23.52,1.5,True,
4,FOODS_3_252,TX_2,23.506075,0.0,1.1,True,
4,FOODS_3_586,TX_1,24.758721,152.38,0.6,True,
4,FOODS_3_226,WI_3,19.388651,6.83,0.9,True,
4,FOODS_3_555,TX_2,34.76806,0.0,0.9,True,
4,FOODS_3_090,TX_1,9.058502,150.52,1.7,True,
4,FOODS_3_120,CA_3,16.778256,0.55,0.9,True,
4,FOODS_3_586,CA_1,26.662901,36.5,1.5,True,
4,FOODS_3_252,TX_3,23.406855,0.0,0.9,True,
4,FOODS_3_586,WI_3,31.674875,184.86,1.3,True,
4,FOODS_3_694,WI_3,10.183005,8.3,0.6,True,
4,FOODS_3_252,CA_3,21.885138,0.0,0.9,True,
4,FOODS_3_541,CA_3,16.541875,107.52,0.6,True,
4,FOODS_3_635,CA_3,25.388146,64.54,0.7,True,
4,FOODS_3_226,WI_1,11.115338,0.11,0.3,True,
4,FOODS_3_555,TX_3,24.798175,0.0,0.7,True,
4,FOODS_3_252,CA_1,16.865576,115.51,0.6,True,
4,FOODS_3_377,TX_3,37.076016,0.0,1.1,True,
4,FOODS_3_808,CA_3,17.106461,141.0,2.1,True,
4,FOODS_3_587,CA_3,28.273274,16.86,1.9,True,
4,FOODS_3_226,WI_2,25.38373,0.0,0.9,True,
4,FOODS_3_555,TX_1,14.81656,108.41,1.6,True,
4,FOODS_3_586,CA_2,13.48108,0.0,1.0,True,
4,FOODS_3_377,TX_2,25.931776,52.8,1.6,True,
4,FOODS_3_120,CA_1,13.943865,0.0,0.4,True,
4,FOODS_3_694,WI_2,27.885538,164.0,0.9,True,
4,FOODS_3_555,CA_3,21.047419,2.81,0.9,True,
4,FOODS_3_555,WI_3,24.608774,0.0,1.3,True,
4,FOODS_3_252,CA_2,15.105414,114.37,0.6,True,
4,FOODS_3_090,CA_2,22.180007,35.89,0.6,True,
4,FOODS_3_252,TX_1,23.125537,0.0,1.0,True,
4,FOODS_3_681,CA_3,19.734039,175.68,0.1,True,
4,FOODS_3_318,WI_3,30.10249,0.52,1.0,True,
4,FOODS_3_714,WI_3,9.346658,19.66,1.3,True,
4,FOODS_3_714,CA_1,25.571152,0.0,0.5,True,
4,FOODS_3_007,WI_2,16.46898,104.52,0.7,True,
4,FOODS_3_090,CA_4,10.762033,26.61,0.9,True,
4,FOODS_3_714,CA_3,22.001613,25.68,0.6,True,
4,FOODS_3_587,CA_1,14.718281,0.0,0.4,True,
4,FOODS_3_202,CA_3,16.101018,109.16,0.6,True,
4,FOODS_3_234,WI_2,13.534541,21.05,0.9,True,
4,FOODS_3_587,TX_2,25.540249,13.49,0.9,True,
4,FOODS_2_360,WI_2,21.340219,0.0,1.2,True,
4,FOODS_3_681,WI_3,31.996855,141.8,0.8,True,
4,FOODS_3_607,CA_3,23.02528,0.72,0.4,True,
4,FOODS_3_587,TX_1,15.008842,0.0,0.9,True,
4,FOODS_3_030,TX_3,13.139934,138.9,0.5,True,
4,FOODS_3_281,CA_3,12.530781,0.5,0.5,True,
4,FOODS_3_319,CA_3,13.41882,0.26,0.2,True,
4,FOODS_3_714,TX_2,10.573647,45.03,0.7,True,
4,FOODS_3_808,CA_1,25.973244,0.0,0.7,True,
4,FOODS_3_723,CA_3,9.807753,162.77,0.8,True,
4,FOODS_3_318,CA_3,13.167547,19.79,0.9,True,
4,FOODS_1_218,TX_2,21.989415,0.67,0.4,True,
4,FOODS_3_752,CA_3,7.69533,0.0,0.2,True,
4,FOODS_3_202,TX_2,18.020067,64.39,0.6,True,
4,FOODS_3_120,WI_3,23.440231,36.01,0.7,True,
4,FOODS_3_714,TX_1,14.62511,44.86,0.4,True,
4,HOUSEHOLD_1_118,CA_3,29.59896,0.0,0.7,True,
4,FOODS_3_030,TX_2,9.958384,162.39,1.9,True,
4,FOODS_2_197,CA_3,19.380679,5.07,0.8,True,
4,FOODS_3_234,WI_3,29.259421,0.0,1.0,True,
4,FOODS_3_376,WI_2,25.097797,156.85,0.4,True,
4,FOODS_3_694,CA_3,15.592356,0.0,0.5,True,
4,FOODS_3_711,WI_2,16.826169,0.0,1.0,True,
4,FOODS_3_234,CA_3,16.401773,74.46,1.8,True,
4,FOODS_3_282,CA_3,14.667808,15.27,1.3,True,
4,FOODS_3_202,TX_3,35.201618,60.02,1.2,True,
4,FOODS_3_587,WI_3,18.360425,0.0,0.9,True,
4,FOODS_3_694,WI_1,22.258804,146.26,0.8,True,
4,FOODS_3_547,WI_2,15.363043,0.53,1.9,True,
4,FOODS_3_288,CA_3,15.310093,0.0,0.9,True,
4,FOODS_2_197,CA_1,14.698108,105.52,0.7,True,
4,FOODS_3_714,TX_3,22.601279,15.79,0.3,True,
4,FOODS_3_723,WI_3,15.280038,0.38,0.9,True,
4,FOODS_3_587,TX_3,27.738653,0.0,1.1,True,
4,FOODS_3_080,TX_2,21.594612,149.11,0.9,True,
4,FOODS_3_501,CA_3,15.321651,0.0,0.5,True,
4,FOODS_2_360,CA_3,14.76406,0.4,1.0,True,
4,FOODS_3_412,WI_2,13.626919,0.0,1.1,True,
4,FOODS_3_080,CA_1,20.126936,149.85,2.2,True,
4,FOODS_2_360,TX_3,3.0088,0.37,1.0,True,
4,FOODS_2_276,CA_3,19.904868,8.81,1.5,True,
4,FOODS_3_202,TX_1,15.965697,0.47,1.0,True,
4,FOODS_3_462,WI_2,14.531036,0.0,1.0,True,
4,FOODS_3_555,CA_1,7.29424,136.55,1.1,True,
4,FOODS_3_099,TX_2,18.025029,40.03,1.1,True,
4,FOODS_3_252,WI_3,22.739497,12.95,0.8,True,
4,FOODS_3_711,CA_3,12.425544,0.0,1.5,True,
4,FOODS_3_804,CA_3,16.808906,150.64,0.7,True,
4,HOUSEHOLD_1_459,CA_3,13.092836,0.5,0.8,True,
4,HOUSEHOLD_1_334,CA_3,13.46545,0.17,1.0,True,
4,FOODS_3_694,TX_1,23.780054,0.0,1.7,True,
5,FOODS_3_090,CA_3,10.104696,97.5,1.5,True,
5,FOODS_3_586,TX_2,41.487774,77.49,1.8,True,
5,FOODS_3_586,TX_3,15.973455,0.0,1.1,True,
5,FOODS_3_586,CA_3,11.945185,87.69,2.0,True,
5,FOODS_3_090,CA_1,20.768604,60.28,0.9,True,
5,FOODS_3_090,WI_3,13.872792,0.25,1.6,True,
5,FOODS_3_090,TX_2,17.827235,0.0,1.0,True,
5,FOODS_3_090,TX_3,10.192862,140.25,0.6,True,
5,FOODS_3_252,TX_2,18.222922,0.28,0.4,True,
5,FOODS_3_586,TX_1,27.248702,0.0,1.0,True,
5,FOODS_3_226,WI_3,20.055959,161.5,1.2,True,
5,FOODS_3_555,TX_2,38.44237,15.25,1.2,True,
5,FOODS_3_090,TX_1,9.099738,22.66,1.5,True,
5,FOODS_3_120,CA_3,15.018196,0.0,0.9,True,
5,FOODS_3_586,CA_1,25.171027,160.63,1.7,True,
5,FOODS_3_252,TX_3,13.856452,0.61,1.0,True,
5,FOODS_3_586,WI_3,16.447267,0.18,1.4,True,
5,FOODS_3_694,WI_3,10.308013,14.69,0.6,True,
5,FOODS_3_252,CA_3,25.236062,15.53,1.5,True,
5,FOODS_3_541,CA_3,16.16765,0.1,1.0,True,
5,FOODS_3_635,CA_3,25.054911,0.0,1.1,True,
5,FOODS_3_226,WI_1,11.160512,148.25,0.3,True,
5,FOODS_3_555,TX_3,25.774951,37.01,0.2,True,
5,FOODS_3_252,CA_1,21.570388,0.0,0.8,True,
5,FOODS_3_377,TX_3,31.953877,199.47,1.1,True,
5,FOODS_3_808,CA_3,16.86425,0.51,1.2,True,
5,FOODS_3_587,CA_3,10.639808,0.0,0.4,True,
5,FOODS_3_226,WI_2,25.110191,0.0,0.7,True,
5,FOODS_3_555,TX_1,14.740983,110.32,0.4,True,
5,FOODS_3_586,CA_2,21.957401,50.5,1.4,True,
5,FOODS_3_377,TX_2,15.854927,0.0,0.1,True,
5,FOODS_3_120,CA_1,13.227118,107.91,3.4,True,
5,FOODS_3_694,WI_2,15.930907,16.12,3.4,True,
